"ADSAR",11
"BADELA",11
"BANA",11
"BAPEU",11
"BARJANGSAR",11
"BIGGA",11
"BINJASAR",11
"DHARMAS",11
"DHHERDESAR CHOTIYAN",11
"DULCHASAR",11
"DUSARNA PANDRIK JI",11
"GUSAINSAR",11
"INDPALSAR SAKHLAN",11
"JHAKHASAR",11
"JODHASAR",11
"KITASAR BHATIYAN",11
"LAKHASAR",11
"LIKHMADESAR",11
"MOMASAR",11
"POONRASAR",11
"RIDI",11
"SAWANTSAR",11
"SERUNA",11
"SONIYASA MITHIA",11
"SOODSAR",11
"SURJANSAR",11
"THUKARIASAR",11
"TOLIYASAR",11
"UDRASAR",11
"UPANI",11
