"AGOLAI",3
"BALESAR DURGAWATAN",3
"BALESAR SATTAN",3
"BARNAU",3
"BASTAWA",3
"BAWARLI",3
"BELWA",3
"BELWA RANAJI",3
"BHALOO ANOOPGARH",3
"BHALOO RAJWA",3
"BHATELAI PUROHITAN",3
"BIRAI",3
"CHAMU",3
"DERA",3
"DERIYA",3
"DEWATOO",3
"DHADHANIYA BHAILA",3
"DHADHANIYA SASAN",3
"DUGAR",3
"GILAKOR",3
"GODELAI",3
"GOPALSAR",3
"KANODIYA PUROHITAN",3
"KETU KALLAN",3
"KETU MADA",3
"KHARI BERI",3
"KHUDIYALA",3
"KUI INDA",3
"LORTA ACHALAWATA",3
"NATHARAU",3
"NIMBO KA GAON",3
"SHEKHALA",3
"UTAMBER",3
